350;0,098541843117732
360;0,093817683613901
370;0,094035212008782
380;0,09707771239637
390;0,087136845500658
400;0,090345523220166
410;0,093753274766249
420;0,09736220714317
430;0,102199055410973
440;0,107917312119313
450;0,114535866557294
460;0,117607225658781
470;0,12023834079625
480;0,123668605961827
490;0,128435735531637
500;0,134190642894228
510;0,140528586892046
520;0,147236238117602
530;0,154446414468706
540;0,162165387062175
550;0,170757528181196
560;0,179775904793206
570;0,188521235115227
580;0,196718902795049
590;0,203819301231051
600;0,21000172976437
610;0,215465714107924
620;0,220596087869884
630;0,225958965082852
640;0,231421013335963
650;0,236875797865474
660;0,242321262780524
670;0,247935340014616
680;0,253569327131667
690;0,259352305948047
700;0,265067215556528
710;0,270757691371268
720;0,276426735282993
730;0,28191778523195
740;0,287087797955999
750;0,29210717531329
760;0,296753884879292
770;0,301125532748393
780;0,305101341234457
790;0,308717689739447
800;0,312088463892955
810;0,315257870586782
820;0,3181748490317
830;0,321011209610386
840;0,32371663795704
850;0,326197435257733
860;0,328445566538373
870;0,330815177884067
880;0,333254895161865
890;0,335742504030141
900;0,338251706824391
910;0,340809777873462
920;0,343618740809228
930;0,346433745606589
940;0,349191865424438
950;0,351904128819364
960;0,354578096990386
970;0,357348975822011
980;0,359197807263692
990;0,361944044791376
1000;0,364729271596213
1010;0,367459338567931
1020;0,370088645658072
1030;0,372753845120787
1040;0,375204169984471
1050;0,377532857210456
1060;0,379834927386082
1070;0,38230587562782
1080;0,384641742900288
1090;0,387109323207852
1100;0,389543486190593
1110;0,391897302769054
1120;0,394317079491905
1130;0,396623788632486
1140;0,398819556587632
1150;0,400826117345952
1160;0,402793284109051
1170;0,404837252572522
1180;0,406797784348417
1190;0,408760097666627
1200;0,410696949299144
1210;0,412623503818205
1220;0,414453445014524
1230;0,416130385624099
1240;0,417833279213797
1250;0,419534939324821
1260;0,421194660821026
1270;0,422734371665923
1280;0,424102901924717
1290;0,425352119181501
1300;0,426477877789588
1310;0,427500704952978
1320;0,428559310027784
1330;0,429570025293286
1340;0,430634158669502
1350;0,431762123832235
1360;0,431973331805127
1370;0,431236197188632
1380;0,427983398881547
1390;0,422906167557283
1400;0,416943761737348
1410;0,41306364614065
1420;0,414198412050091
1430;0,418862626497154
1440;0,421916469324594
1450;0,424033998625424
1460;0,425793374768746
1470;0,427765749998934
1480;0,430008907324291
1490;0,432265704915633
1500;0,434244259337931
1510;0,436128379433126
1520;0,43789750529988
1530;0,43942524581405
1540;0,440785557792707
1550;0,442005867716028
1560;0,443172271675023
1570;0,444387603390296
1580;0,44546852050334
1590;0,446495862464286
1600;0,447506833319421
1610;0,448416409839633
1620;0,449280451753002
1630;0,450097079983068
1640;0,450839283609909
1650;0,451534728767102
1660;0,452179063059891
1670;0,452790129372941
1680;0,453327136683913
1690;0,453837803087723
1700;0,454152479799778
1710;0,454329126156504
1720;0,454366383302519
1730;0,454404022914617
1740;0,45417584963372
1750;0,453955073265752
1760;0,453856245535291
1770;0,453810389949525
1780;0,453899508815571
1790;0,454222180115287
1800;0,454704762469431
1810;0,454090069220509
1820;0,454950998969473
1830;0,455648985113645
1840;0,455562132511654
1850;0,454574295850487
1860;0,452604087650023
1870;0,445291743032067
1880;0,43191703079747
1890;0,410602764065563
1900;0,387803064963315
1910;0,376887100872001
1920;0,377139325198777
1930;0,381702601835886
1940;0,387153428459204
1950;0,392444668830454
1960;0,397719559866279
1970;0,40309101239648
1980;0,408824207766348
1990;0,414462418806965
2000;0,419785030886192
2010;0,424517368089749
2020;0,428729790742108
2030;0,432175132916569
2040;0,434996746810793
2050;0,437476288093944
2060;0,439656488174678
2070;0,441512513156107
2080;0,443003877523322
2090;0,444221577992176
2100;0,445366881050879
2110;0,446724829734131
2120;0,44846151857124
2130;0,449276560652489
2140;0,44799280153614
2150;0,444263628360148
2160;0,439171838889461
2170;0,433787488011238
2180;0,427946511883707
2190;0,421473325043715
2200;0,414884744467264
2210;0,416444568853688
2220;0,423392840482895
2230;0,425736428610168
2240;0,425340579937772
2250;0,424870054501654
2260;0,424835259849965
2270;0,424236090494363
2280;0,42230565652751
2290;0,419628127176365
2300;0,416927577616896
2310;0,414619366756923
2320;0,412225683525341
2330;0,409263128811253
2340;0,40628931141228
2350;0,404843740448806
2360;0,404308189803819
2370;0,402672650626275
2380;0,400145461471398
2390;0,398445271447878
2400;0,396281963007227
2410;0,392552646872323
2420;0,387716012836291
2430;0,381817723119473
2440;0,376165727198603
2450;0,371617776326245
2460;0,367487838899384
2470;0,364034603642504
2480;0,361224193902698
2490;0,359317814840721
2500;0,359457817391212
